CustomerID,ProductID,QuantitySold,SalePrice,DateOfSale,Channel,ReturnStatus,Age,Gender,Region,Occupation,LoyaltyTier,Category,SubCategory,ManufacturingCost,SellingPrice,Discount,Stock,CampaignID,Medium,ConversionRate,CustomerReach
CUST0877,PROD096,1,22.76,2025-05-27,Offline,Not Returned,25,Other,North,Artist,Gold,Home,Furniture,16.19,22.76,5,15,CAMP002,Radio,0.17,3223
CUST0696,PROD071,1,579.47,2024-01-02,Online,Returned,47,Male,West,Salesperson,Bronze,Electronics,Laptops,347.99,579.47,5,191,CAMP004,TV,0.03,5997
CUST0113,PROD046,1,917.26,2023-12-02,Offline,Not Returned,37,Female,North,Engineer,Platinum,Clothing,Jackets,489.42,917.26,10,188,CAMP050,Social Media,0.1,7198
CUST0513,PROD062,4,621.93,2023-08-01,Online,Returned,53,Male,East,Engineer,Silver,Home,Kitchen,393.31,621.93,20,121,CAMP004,TV,0.03,5997
CUST0854,PROD047,1,169.72,2023-08-21,Online,Returned,46,Female,South,Artist,Bronze,Home,Kitchen,97.26,169.72,20,122,CAMP049,Email,0.24,8586
CUST0637,PROD028,2,615.27,2023-08-23,Online,Not Returned,56,Female,East,Teacher,Bronze,Beauty,Haircare,367.56,615.27,20,29,CAMP019,TV,0.06,614
CUST0019,PROD005,1,319.66,2023-09-26,Offline,Returned,19,Female,East,Artist,Bronze,Electronics,Laptops,234.05,319.66,5,196,CAMP034,Email,0.1,8195
CUST0699,PROD074,3,663.94,2023-12-01,Online,Not Returned,55,Other,East,Lawyer,Silver,Beauty,Haircare,359.04,663.94,5,70,CAMP025,Print,0.03,8674
CUST0699,PROD089,1,476.87,2024-07-05,Offline,Not Returned,55,Other,East,Lawyer,Silver,Electronics,Cameras,302.32,476.87,0,21,CAMP031,TV,0.15,6584
CUST0375,PROD094,4,534.34,2023-11-19,Offline,Returned,38,Female,South,Engineer,Bronze,Books,Comics,418.25,534.34,5,153,CAMP044,Radio,0.12,8434
CUST0223,PROD088,2,351.57,2025-02-26,Online,Not Returned,29,Male,South,Doctor,Platinum,Books,Comics,288.51,351.57,20,32,CAMP011,Social Media,0.28,538
CUST0448,PROD085,2,615.79,2024-05-27,Online,Returned,18,Female,South,Artist,Platinum,Beauty,Haircare,384.15,615.79,5,126,CAMP002,Radio,0.17,3223
CUST0669,PROD039,3,815.84,2023-08-16,Online,Returned,30,Female,North,Artist,Silver,Electronics,Cameras,442.56,815.84,10,140,CAMP050,Social Media,0.1,7198
CUST0802,PROD094,1,534.34,2023-10-27,Online,Returned,30,Other,South,Artist,Silver,Books,Comics,418.25,534.34,5,153,CAMP045,Print,0.09,3248
CUST0022,PROD062,2,621.93,2023-11-14,Offline,Returned,22,Male,East,Lawyer,Gold,Home,Kitchen,393.31,621.93,20,121,CAMP020,TV,0.2,1925
CUST0323,PROD038,1,10.99,2024-08-29,Online,Returned,53,Female,East,Artist,Silver,Clothing,Shirts,8.08,10.99,0,14,CAMP028,Email,0.14,2819
CUST0908,PROD056,4,472.34,2024-10-12,Online,Not Returned,54,Other,North,Doctor,Gold,Beauty,Skincare,334.61,472.34,0,27,CAMP016,Radio,0.11,9001
CUST0599,PROD055,2,407.11,2023-10-15,Offline,Not Returned,18,Female,South,Doctor,Gold,Beauty,Skincare,324.95,407.11,15,94,CAMP034,Email,0.1,8195
CUST0346,PROD068,4,388.11,2025-06-13,Online,Returned,31,Male,West,Engineer,Bronze,Home,Decor,207.88,388.11,5,11,CAMP050,Social Media,0.1,7198
CUST0063,PROD068,1,388.11,2023-11-03,Offline,Not Returned,47,Female,East,Lawyer,Gold,Home,Decor,207.88,388.11,5,11,CAMP003,Radio,0.18,5134
CUST0949,PROD022,2,45.65,2025-06-07,Offline,Returned,52,Other,South,Lawyer,Platinum,Electronics,Phones,32.06,45.65,15,134,CAMP016,Radio,0.11,9001
CUST0140,PROD034,4,188.89,2024-03-13,Online,Returned,24,Female,East,Artist,Gold,Electronics,Laptops,141.09,188.89,20,123,CAMP035,Radio,0.09,5354
CUST0428,PROD092,3,974.53,2023-09-02,Online,Returned,42,Female,East,Artist,Platinum,Home,Kitchen,490.72,974.53,20,15,CAMP023,Radio,0.09,4699
CUST0633,PROD021,1,697.73,2025-03-23,Online,Returned,23,Female,North,Teacher,Platinum,Clothing,Pants,455.74,697.73,5,125,CAMP014,TV,0.23,3847
CUST0919,PROD054,4,608.33,2023-10-13,Offline,Not Returned,58,Other,East,Lawyer,Platinum,Clothing,Jackets,394.54,608.33,10,151,CAMP023,Radio,0.09,4699
CUST0167,PROD011,1,828.39,2024-02-07,Offline,Not Returned,55,Male,West,Engineer,Gold,Beauty,Makeup,415.84,828.39,0,151,CAMP019,TV,0.06,614
CUST0597,PROD040,1,736.86,2024-11-18,Online,Not Returned,58,Other,North,Engineer,Bronze,Home,Decor,409.45,736.86,0,106,CAMP007,Print,0.2,1339
CUST0277,PROD064,3,875.84,2024-06-16,Offline,Not Returned,41,Male,North,Doctor,Bronze,Beauty,Skincare,481.01,875.84,5,168,CAMP008,Radio,0.08,9694
CUST0685,PROD003,4,444.43,2024-10-15,Offline,Not Returned,25,Female,North,Teacher,Bronze,Home,Kitchen,322.07,444.43,20,144,CAMP019,TV,0.06,614
CUST0799,PROD096,3,22.76,2024-10-07,Online,Returned,69,Other,South,Lawyer,Gold,Home,Furniture,16.19,22.76,5,15,CAMP030,Print,0.28,3304
CUST0605,PROD079,1,429.38,2024-11-07,Online,Not Returned,37,Other,North,Teacher,Bronze,Home,Furniture,255.82,429.38,5,54,CAMP038,Social Media,0.25,7042
CUST0623,PROD086,1,290.81,2024-06-08,Offline,Returned,59,Female,East,Teacher,Silver,Books,Non-Fiction,232.09,290.81,0,66,CAMP035,Radio,0.09,5354
CUST0149,PROD057,2,570.59,2024-01-21,Online,Returned,37,Male,South,Lawyer,Silver,Home,Kitchen,442.47,570.59,0,175,CAMP031,TV,0.15,6584
CUST0819,PROD040,3,736.86,2025-06-08,Offline,Not Returned,29,Male,East,Teacher,Platinum,Home,Decor,409.45,736.86,0,106,CAMP014,TV,0.23,3847
CUST0971,PROD096,2,22.76,2024-02-28,Offline,Returned,37,Male,South,Artist,Bronze,Home,Furniture,16.19,22.76,5,15,CAMP033,Radio,0.13,6422
CUST0625,PROD047,3,169.72,2023-08-09,Offline,Returned,27,Other,South,Lawyer,Platinum,Home,Kitchen,97.26,169.72,20,122,CAMP043,Print,0.2,7690
CUST0505,PROD058,4,23.23,2024-03-21,Online,Returned,18,Other,North,Teacher,Platinum,Books,Comics,16.63,23.23,0,16,CAMP023,Radio,0.09,4699
CUST0128,PROD065,4,612.26,2025-03-03,Offline,Not Returned,23,Male,South,Engineer,Gold,Beauty,Skincare,478.42,612.26,5,107,CAMP042,Print,0.21,6266
CUST0949,PROD093,3,85.43,2023-08-22,Offline,Returned,52,Other,South,Lawyer,Platinum,Beauty,Skincare,69.22,85.43,15,162,CAMP008,Radio,0.08,9694
CUST0189,PROD084,2,192.46,2025-03-08,Offline,Returned,32,Female,North,Engineer,Platinum,Clothing,Jackets,138.14,192.46,15,49,CAMP006,Print,0.3,4431
CUST0814,PROD058,3,23.23,2023-10-14,Offline,Returned,58,Other,West,Lawyer,Silver,Books,Comics,16.63,23.23,0,16,CAMP028,Email,0.14,2819
CUST0041,PROD048,3,367.73,2024-10-23,Offline,Not Returned,47,Male,South,Doctor,Silver,Books,Fiction,247.04,367.73,20,124,CAMP006,Print,0.3,4431
CUST0050,PROD037,3,406.67,2024-04-14,Online,Not Returned,35,Other,South,Lawyer,Platinum,Electronics,Phones,322.86,406.67,0,127,CAMP035,Radio,0.09,5354
CUST0862,PROD008,2,348.19,2023-09-29,Offline,Returned,26,Female,South,Engineer,Silver,Beauty,Skincare,269.6,348.19,15,61,CAMP036,Email,0.16,7271
CUST0296,PROD011,1,828.39,2024-12-18,Offline,Not Returned,48,Other,North,Engineer,Gold,Beauty,Makeup,415.84,828.39,0,151,CAMP034,Email,0.1,8195
CUST0749,PROD039,3,815.84,2024-08-02,Offline,Not Returned,62,Female,South,Doctor,Gold,Electronics,Cameras,442.56,815.84,10,140,CAMP012,Radio,0.28,1905
CUST0103,PROD013,4,411.78,2023-12-30,Offline,Returned,31,Other,West,Teacher,Platinum,Books,Comics,268.85,411.78,0,167,CAMP024,Email,0.05,8351
CUST0849,PROD077,4,190.18,2024-03-30,Offline,Returned,59,Other,West,Engineer,Silver,Books,Non-Fiction,139.46,190.18,20,189,CAMP004,TV,0.03,5997
CUST0785,PROD020,4,451.18,2024-04-14,Offline,Not Returned,40,Other,South,Doctor,Silver,Beauty,Skincare,270.78,451.18,20,88,CAMP036,Email,0.16,7271
CUST0090,PROD018,4,10.9,2023-07-16,Offline,Not Returned,65,Female,South,Artist,Platinum,Clothing,Shirts,8.98,10.9,5,107,CAMP007,Print,0.2,1339
CUST0426,PROD069,3,586.76,2024-02-25,Offline,Returned,50,Other,West,Salesperson,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP032,Social Media,0.05,1064
CUST0351,PROD100,3,509.14,2023-10-26,Offline,Returned,26,Other,South,Artist,Bronze,Books,Non-Fiction,409.31,509.14,5,110,CAMP017,TV,0.26,3221
CUST0646,PROD063,3,356.74,2023-10-12,Offline,Not Returned,69,Male,North,Artist,Bronze,Books,Comics,220.53,356.74,20,30,CAMP013,TV,0.09,7006
CUST0538,PROD095,4,434.05,2023-08-11,Online,Returned,20,Male,East,Teacher,Platinum,Electronics,Laptops,313.72,434.05,15,152,CAMP008,Radio,0.08,9694
CUST0935,PROD073,2,650.33,2024-11-25,Online,Not Returned,34,Female,North,Salesperson,Bronze,Electronics,Laptops,346.79,650.33,15,188,CAMP033,Radio,0.13,6422
CUST0724,PROD022,2,45.65,2024-05-10,Offline,Not Returned,22,Male,East,Salesperson,Gold,Electronics,Phones,32.06,45.65,15,134,CAMP013,TV,0.09,7006
CUST0507,PROD013,3,411.78,2025-02-02,Offline,Not Returned,51,Female,West,Artist,Bronze,Books,Comics,268.85,411.78,0,167,CAMP024,Email,0.05,8351
CUST0619,PROD061,4,285.13,2024-03-19,Offline,Returned,39,Other,North,Salesperson,Gold,Books,Non-Fiction,149.78,285.13,0,91,CAMP028,Email,0.14,2819
CUST0513,PROD035,1,721.63,2023-11-12,Online,Not Returned,53,Male,East,Engineer,Silver,Electronics,Laptops,446.77,721.63,20,139,CAMP012,Radio,0.28,1905
CUST0279,PROD011,1,828.39,2024-06-28,Offline,Returned,35,Male,South,Salesperson,Bronze,Beauty,Makeup,415.84,828.39,0,151,CAMP023,Radio,0.09,4699
CUST0649,PROD065,3,612.26,2023-09-28,Online,Returned,34,Male,North,Doctor,Bronze,Beauty,Skincare,478.42,612.26,5,107,CAMP017,TV,0.26,3221
CUST0638,PROD057,4,570.59,2023-06-17,Online,Not Returned,30,Male,West,Salesperson,Silver,Home,Kitchen,442.47,570.59,0,175,CAMP025,Print,0.03,8674
CUST0423,PROD093,1,85.43,2024-06-20,Online,Returned,23,Other,North,Salesperson,Silver,Beauty,Skincare,69.22,85.43,15,162,CAMP003,Radio,0.18,5134
CUST0867,PROD063,2,356.74,2024-01-04,Online,Returned,44,Other,West,Doctor,Gold,Books,Comics,220.53,356.74,20,30,CAMP014,TV,0.23,3847
CUST0850,PROD032,2,291.99,2024-08-11,Online,Not Returned,18,Other,East,Doctor,Bronze,Home,Decor,191.05,291.99,10,189,CAMP050,Social Media,0.1,7198
CUST0096,PROD006,4,714.55,2024-03-04,Online,Returned,38,Other,West,Salesperson,Platinum,Beauty,Skincare,369.85,714.55,0,159,CAMP018,Email,0.13,6854
CUST0990,PROD071,2,579.47,2024-12-25,Offline,Returned,48,Other,North,Engineer,Silver,Electronics,Laptops,347.99,579.47,5,191,CAMP017,TV,0.26,3221
CUST0156,PROD039,3,815.84,2025-05-08,Online,Not Returned,27,Other,South,Teacher,Bronze,Electronics,Cameras,442.56,815.84,10,140,CAMP019,TV,0.06,614
CUST0831,PROD027,4,702.71,2024-05-20,Offline,Not Returned,53,Other,East,Teacher,Silver,Beauty,Haircare,387.66,702.71,10,164,CAMP006,Print,0.3,4431
CUST0424,PROD060,4,632.18,2024-01-19,Offline,Not Returned,42,Female,East,Teacher,Bronze,Electronics,Phones,365.7,632.18,5,91,CAMP017,TV,0.26,3221
CUST0365,PROD003,2,444.43,2024-12-30,Offline,Not Returned,21,Other,North,Salesperson,Platinum,Home,Kitchen,322.07,444.43,20,144,CAMP009,Social Media,0.14,9369
CUST0620,PROD055,1,407.11,2024-12-03,Online,Not Returned,30,Female,West,Doctor,Silver,Beauty,Skincare,324.95,407.11,15,94,CAMP043,Print,0.2,7690
CUST0562,PROD022,1,45.65,2024-07-16,Offline,Not Returned,55,Male,North,Engineer,Silver,Electronics,Phones,32.06,45.65,15,134,CAMP037,Email,0.24,9416
CUST0186,PROD094,3,534.34,2024-05-20,Online,Not Returned,60,Other,North,Doctor,Silver,Books,Comics,418.25,534.34,5,153,CAMP019,TV,0.06,614
CUST0679,PROD073,2,650.33,2023-09-08,Offline,Not Returned,33,Male,South,Salesperson,Gold,Electronics,Laptops,346.79,650.33,15,188,CAMP050,Social Media,0.1,7198
CUST0287,PROD002,1,431.54,2024-11-29,Offline,Returned,38,Other,South,Artist,Platinum,Beauty,Makeup,222.27,431.54,10,171,CAMP034,Email,0.1,8195
CUST0488,PROD030,3,435.32,2025-05-02,Offline,Not Returned,19,Female,North,Artist,Bronze,Clothing,Jackets,360.08,435.32,15,33,CAMP043,Print,0.2,7690
CUST0290,PROD087,4,485.74,2025-04-23,Offline,Returned,58,Male,South,Engineer,Gold,Beauty,Makeup,389.18,485.74,20,82,CAMP015,Email,0.09,919
CUST0012,PROD007,3,554.38,2023-07-08,Offline,Not Returned,36,Female,North,Engineer,Silver,Clothing,Jackets,392.07,554.38,0,110,CAMP031,TV,0.15,6584
CUST0824,PROD058,2,23.23,2024-09-26,Offline,Returned,53,Male,East,Salesperson,Silver,Books,Comics,16.63,23.23,0,16,CAMP023,Radio,0.09,4699
CUST0626,PROD097,4,469.33,2023-07-11,Online,Not Returned,27,Male,East,Doctor,Silver,Electronics,Cameras,236.26,469.33,0,120,CAMP016,Radio,0.11,9001
CUST0531,PROD069,3,586.76,2023-09-19,Offline,Returned,25,Other,East,Engineer,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP015,Email,0.09,919
CUST0551,PROD085,3,615.79,2025-05-12,Offline,Not Returned,52,Other,North,Artist,Silver,Beauty,Haircare,384.15,615.79,5,126,CAMP046,Email,0.23,700
CUST0837,PROD039,3,815.84,2023-10-30,Offline,Returned,22,Other,South,Engineer,Bronze,Electronics,Cameras,442.56,815.84,10,140,CAMP041,Social Media,0.07,1206
CUST0969,PROD056,4,472.34,2024-03-30,Offline,Not Returned,39,Female,North,Teacher,Bronze,Beauty,Skincare,334.61,472.34,0,27,CAMP050,Social Media,0.1,7198
CUST0908,PROD036,3,497.78,2024-05-12,Offline,Not Returned,54,Other,North,Doctor,Gold,Clothing,Shirts,390.67,497.78,20,118,CAMP012,Radio,0.28,1905
CUST0424,PROD085,4,615.79,2025-03-02,Online,Returned,42,Female,East,Teacher,Bronze,Beauty,Haircare,384.15,615.79,5,126,CAMP016,Radio,0.11,9001
CUST0378,PROD082,2,319.75,2024-03-05,Online,Not Returned,53,Other,East,Artist,Gold,Home,Furniture,186.9,319.75,10,44,CAMP007,Print,0.2,1339
CUST0967,PROD065,2,612.26,2024-09-06,Online,Returned,64,Female,West,Lawyer,Silver,Beauty,Skincare,478.42,612.26,5,107,CAMP039,Print,0.18,4569
CUST0837,PROD100,3,509.14,2023-07-12,Online,Returned,22,Other,South,Engineer,Bronze,Books,Non-Fiction,409.31,509.14,5,110,CAMP024,Email,0.05,8351
CUST0315,PROD011,2,828.39,2024-09-18,Online,Not Returned,26,Male,East,Engineer,Platinum,Beauty,Makeup,415.84,828.39,0,151,CAMP005,TV,0.23,3818
CUST0531,PROD052,4,239.93,2024-03-23,Online,Returned,25,Other,East,Engineer,Bronze,Books,Fiction,182.28,239.93,0,24,CAMP034,Email,0.1,8195
CUST0060,PROD085,2,615.79,2023-08-16,Offline,Not Returned,32,Other,North,Artist,Bronze,Beauty,Haircare,384.15,615.79,5,126,CAMP048,TV,0.13,6770
CUST0825,PROD094,1,534.34,2024-08-09,Online,Not Returned,26,Male,East,Doctor,Gold,Books,Comics,418.25,534.34,5,153,CAMP046,Email,0.23,700
CUST0657,PROD068,1,388.11,2025-05-21,Offline,Not Returned,37,Male,North,Artist,Silver,Home,Decor,207.88,388.11,5,11,CAMP046,Email,0.23,700
CUST0035,PROD011,3,828.39,2025-03-04,Offline,Returned,33,Female,South,Engineer,Bronze,Beauty,Makeup,415.84,828.39,0,151,CAMP049,Email,0.24,8586
CUST0692,PROD083,3,215.27,2025-01-04,Online,Returned,39,Male,North,Salesperson,Gold,Home,Decor,140.76,215.27,20,32,CAMP028,Email,0.14,2819
CUST0664,PROD086,4,290.81,2024-05-04,Offline,Returned,67,Female,East,Teacher,Gold,Books,Non-Fiction,232.09,290.81,0,66,CAMP032,Social Media,0.05,1064
CUST0608,PROD083,3,215.27,2023-07-05,Offline,Not Returned,65,Female,East,Salesperson,Silver,Home,Decor,140.76,215.27,20,32,CAMP036,Email,0.16,7271
CUST0227,PROD053,1,389.2,2024-01-26,Online,Returned,59,Other,North,Salesperson,Bronze,Books,Fiction,272.76,389.2,15,60,CAMP033,Radio,0.13,6422
CUST0673,PROD040,4,736.86,2024-03-21,Online,Not Returned,59,Other,South,Lawyer,Silver,Home,Decor,409.45,736.86,0,106,CAMP031,TV,0.15,6584
CUST0605,PROD067,1,199.16,2023-10-05,Offline,Returned,37,Other,North,Teacher,Bronze,Books,Comics,143.42,199.16,5,30,CAMP004,TV,0.03,5997
CUST0184,PROD042,1,414.51,2023-10-28,Online,Returned,69,Male,South,Doctor,Platinum,Home,Decor,213.43,414.51,5,46,CAMP005,TV,0.23,3818
CUST0676,PROD064,3,875.84,2023-08-26,Offline,Returned,31,Other,East,Salesperson,Gold,Beauty,Skincare,481.01,875.84,5,168,CAMP029,Social Media,0.23,2626
CUST0767,PROD071,3,579.47,2023-12-19,Offline,Not Returned,19,Male,East,Doctor,Gold,Electronics,Laptops,347.99,579.47,5,191,CAMP018,Email,0.13,6854
CUST0613,PROD081,4,577.8,2023-11-18,Online,Returned,24,Female,West,Lawyer,Bronze,Clothing,Pants,449.24,577.8,15,136,CAMP025,Print,0.03,8674
CUST0243,PROD031,4,579.34,2024-06-13,Online,Not Returned,68,Other,West,Teacher,Silver,Electronics,Cameras,462.43,579.34,20,72,CAMP029,Social Media,0.23,2626
CUST0868,PROD001,3,151.0,2023-11-29,Online,Returned,56,Other,North,Lawyer,Platinum,Beauty,Haircare,90.4,151.0,15,130,CAMP045,Print,0.09,3248
CUST0431,PROD083,1,215.27,2024-12-22,Offline,Returned,37,Other,East,Lawyer,Gold,Home,Decor,140.76,215.27,20,32,CAMP019,TV,0.06,614
CUST0365,PROD097,3,469.33,2024-09-06,Online,Not Returned,21,Other,North,Salesperson,Platinum,Electronics,Cameras,236.26,469.33,0,120,CAMP007,Print,0.2,1339
CUST0734,PROD024,4,426.37,2024-01-10,Online,Returned,55,Female,West,Teacher,Platinum,Beauty,Skincare,282.65,426.37,20,69,CAMP040,Email,0.11,1738
CUST0763,PROD003,2,444.43,2023-10-15,Offline,Returned,68,Male,East,Lawyer,Bronze,Home,Kitchen,322.07,444.43,20,144,CAMP015,Email,0.09,919
CUST0245,PROD016,3,252.24,2023-08-28,Offline,Not Returned,65,Other,East,Engineer,Platinum,Beauty,Skincare,144.31,252.24,5,58,CAMP007,Print,0.2,1339
CUST0284,PROD057,4,570.59,2023-08-11,Offline,Not Returned,69,Female,North,Engineer,Silver,Home,Kitchen,442.47,570.59,0,175,CAMP026,Radio,0.21,3744
CUST0771,PROD064,2,875.84,2024-03-04,Offline,Not Returned,63,Other,North,Lawyer,Gold,Beauty,Skincare,481.01,875.84,5,168,CAMP032,Social Media,0.05,1064
CUST0032,PROD051,2,644.99,2024-01-06,Online,Returned,24,Other,North,Salesperson,Gold,Electronics,Cameras,461.93,644.99,0,138,CAMP039,Print,0.18,4569
CUST0019,PROD014,4,420.72,2024-05-23,Offline,Returned,19,Female,East,Artist,Bronze,Clothing,Pants,309.02,420.72,15,86,CAMP044,Radio,0.12,8434
CUST0092,PROD036,3,497.78,2025-01-31,Online,Returned,47,Other,East,Lawyer,Platinum,Clothing,Shirts,390.67,497.78,20,118,CAMP001,TV,0.22,4310
CUST0581,PROD021,2,697.73,2025-04-24,Offline,Returned,21,Other,South,Salesperson,Gold,Clothing,Pants,455.74,697.73,5,125,CAMP037,Email,0.24,9416
CUST0019,PROD037,3,406.67,2025-03-11,Offline,Not Returned,19,Female,East,Artist,Bronze,Electronics,Phones,322.86,406.67,0,127,CAMP004,TV,0.03,5997
CUST0591,PROD047,2,169.72,2024-12-29,Online,Returned,23,Female,East,Artist,Gold,Home,Kitchen,97.26,169.72,20,122,CAMP038,Social Media,0.25,7042
CUST0817,PROD023,4,174.72,2024-12-08,Online,Not Returned,28,Female,East,Teacher,Platinum,Clothing,Pants,99.29,174.72,0,14,CAMP020,TV,0.2,1925
CUST0207,PROD092,2,974.53,2023-11-24,Online,Not Returned,18,Male,East,Artist,Gold,Home,Kitchen,490.72,974.53,20,15,CAMP018,Email,0.13,6854
CUST0240,PROD004,2,510.3,2025-06-07,Online,Returned,48,Male,North,Artist,Platinum,Home,Furniture,316.46,510.3,15,134,CAMP036,Email,0.16,7271
CUST0751,PROD072,4,458.6,2023-11-06,Offline,Returned,55,Female,South,Doctor,Gold,Electronics,Phones,302.12,458.6,0,170,CAMP046,Email,0.23,700
CUST0257,PROD041,3,351.46,2024-07-17,Online,Not Returned,28,Female,South,Salesperson,Silver,Books,Non-Fiction,195.31,351.46,20,183,CAMP009,Social Media,0.14,9369
CUST0028,PROD010,2,418.52,2023-09-09,Online,Not Returned,65,Female,East,Engineer,Silver,Books,Non-Fiction,232.85,418.52,0,166,CAMP020,TV,0.2,1925
CUST0812,PROD087,1,485.74,2024-09-22,Offline,Returned,50,Male,East,Lawyer,Gold,Beauty,Makeup,389.18,485.74,20,82,CAMP004,TV,0.03,5997
CUST0520,PROD065,4,612.26,2024-01-04,Offline,Not Returned,65,Male,East,Teacher,Platinum,Beauty,Skincare,478.42,612.26,5,107,CAMP003,Radio,0.18,5134
CUST0150,PROD052,4,239.93,2024-01-15,Offline,Not Returned,32,Other,South,Lawyer,Bronze,Books,Fiction,182.28,239.93,0,24,CAMP019,TV,0.06,614
CUST0947,PROD032,2,291.99,2025-03-20,Offline,Returned,58,Male,South,Doctor,Gold,Home,Decor,191.05,291.99,10,189,CAMP045,Print,0.09,3248
CUST0774,PROD063,2,356.74,2023-09-02,Online,Not Returned,45,Female,North,Salesperson,Silver,Books,Comics,220.53,356.74,20,30,CAMP037,Email,0.24,9416
CUST0168,PROD064,2,875.84,2024-08-22,Online,Returned,69,Male,North,Artist,Silver,Beauty,Skincare,481.01,875.84,5,168,CAMP039,Print,0.18,4569
CUST0157,PROD014,2,420.72,2024-10-29,Online,Returned,45,Male,East,Lawyer,Gold,Clothing,Pants,309.02,420.72,15,86,CAMP033,Radio,0.13,6422
CUST0702,PROD014,3,420.72,2024-01-11,Offline,Not Returned,23,Male,West,Teacher,Gold,Clothing,Pants,309.02,420.72,15,86,CAMP003,Radio,0.18,5134
CUST0900,PROD024,4,426.37,2024-12-23,Offline,Returned,62,Other,North,Doctor,Silver,Beauty,Skincare,282.65,426.37,20,69,CAMP012,Radio,0.28,1905
CUST0547,PROD078,1,258.77,2024-05-15,Online,Returned,68,Female,East,Doctor,Platinum,Beauty,Makeup,167.41,258.77,20,179,CAMP038,Social Media,0.25,7042
CUST0185,PROD087,4,485.74,2024-10-19,Online,Not Returned,29,Male,South,Doctor,Platinum,Beauty,Makeup,389.18,485.74,20,82,CAMP003,Radio,0.18,5134
CUST0854,PROD052,1,239.93,2024-09-05,Offline,Not Returned,46,Female,South,Artist,Bronze,Books,Fiction,182.28,239.93,0,24,CAMP041,Social Media,0.07,1206
CUST0300,PROD068,2,388.11,2025-05-04,Online,Returned,28,Male,East,Artist,Gold,Home,Decor,207.88,388.11,5,11,CAMP014,TV,0.23,3847
CUST0236,PROD020,1,451.18,2024-09-01,Online,Not Returned,66,Male,North,Engineer,Platinum,Beauty,Skincare,270.78,451.18,20,88,CAMP011,Social Media,0.28,538
CUST0672,PROD006,1,714.55,2023-07-08,Offline,Not Returned,32,Other,North,Salesperson,Silver,Beauty,Skincare,369.85,714.55,0,159,CAMP028,Email,0.14,2819
CUST0084,PROD005,4,319.66,2024-12-23,Offline,Not Returned,41,Female,West,Engineer,Bronze,Electronics,Laptops,234.05,319.66,5,196,CAMP042,Print,0.21,6266
CUST0367,PROD076,2,11.77,2023-06-28,Online,Returned,55,Other,East,Doctor,Gold,Books,Fiction,9.38,11.77,0,167,CAMP029,Social Media,0.23,2626
CUST0848,PROD079,4,429.38,2023-08-24,Offline,Returned,51,Male,South,Artist,Platinum,Home,Furniture,255.82,429.38,5,54,CAMP009,Social Media,0.14,9369
CUST0204,PROD007,1,554.38,2023-07-27,Online,Returned,48,Female,West,Salesperson,Gold,Clothing,Jackets,392.07,554.38,0,110,CAMP045,Print,0.09,3248
CUST0818,PROD042,1,414.51,2024-02-08,Online,Not Returned,32,Female,North,Lawyer,Gold,Home,Decor,213.43,414.51,5,46,CAMP047,Print,0.23,724
CUST0972,PROD056,3,472.34,2025-03-14,Offline,Not Returned,26,Male,South,Teacher,Platinum,Beauty,Skincare,334.61,472.34,0,27,CAMP036,Email,0.16,7271
CUST0663,PROD044,1,571.0,2023-09-07,Online,Not Returned,68,Male,South,Salesperson,Silver,Electronics,Cameras,318.85,571.0,15,193,CAMP029,Social Media,0.23,2626
CUST0732,PROD061,1,285.13,2024-04-18,Online,Returned,68,Female,West,Engineer,Bronze,Books,Non-Fiction,149.78,285.13,0,91,CAMP015,Email,0.09,919
CUST0766,PROD081,1,577.8,2023-12-14,Online,Returned,69,Female,North,Artist,Platinum,Clothing,Pants,449.24,577.8,15,136,CAMP018,Email,0.13,6854
CUST0635,PROD026,1,67.9,2024-11-18,Online,Not Returned,41,Male,South,Artist,Gold,Home,Furniture,44.75,67.9,20,143,CAMP047,Print,0.23,724
CUST0324,PROD026,2,67.9,2024-05-09,Offline,Not Returned,53,Male,East,Lawyer,Bronze,Home,Furniture,44.75,67.9,20,143,CAMP025,Print,0.03,8674
